,text,class
1471,"by the mid-1800s, fewer than 15 animal existed in new hampshire. the animal herd didn't begin to rebound noticeably until the early 1970s. abandoned farmlands and changes in forest practices created a mosaic of mature and young re-growing forests.",moose
1472,"the animal population peaked in the late 1990s, with between 7,000 and 7,500 animal in new hampshire. today animal occur in all ten counties, with the highest densities in the great north woods. the breeding season or rut extends from mid-september",moose
1473,"bull animal don't feed during the rut and lose considerable weight. both bulls and cows travel more during this time in pursuit of a mate. unlike bulls, cows breed at the age of 1 1/2 years.",moose
1474,a yearling calf will stay with its mother until new calves are born calves are born in mid-may or early june weighing 20-25 pounds they're reddish brown in color with no spots by fall they weigh 300-400 pounds.,moose
1475,"animal-vehicle accidents can occur anywhere in the state. to avoid collisions with animal, scan the sides of the roads, as well as the roadway itself; drive 55 mph or less; and be ready to brake for animal if the animal decides to dart in front of",moose
1476,"animal are primarily browsers feeding on leaves, twigs, and buds of hardwood and softwood trees and shrubs. a healthy animal will eat 40-60 pounds of browse daily. animal favor willows, birches, aspens, maples, fir,",moose
1477,"areas that provide large amounts of nutritious browse benefit animal. forest fires induce significantly more nutritious re-growth than that produced by a chain saw. in the absence of fire, clear-cuts provide browse in abundance. large clear cuts (more than 100 acres) don't benefit mo",moose
1478,"animal avoid dense re-growth that restricts their movement and visibility. beaver flowages are used frequently by animal. maple, birch, aspen, ash, or willow in a range of successional stages is valuable.",moose
1479,"animal are unafraid, not friendly. a animal that decides someone has crossed into their ""personal space"" will knock down the offender and kick and stomp until the threat stops moving.",moose
1480,"an icon of the maine woods, maine is home to the highest animal population in the lower 48 states. the scientific name for animal is alces alces americana – origin of the word animal comes from the algonquin word ‘moosu’ meaning",moose
1481,"animal are herbivores, meaning they only eat plants. they survive on browse, the leaves and twigs of woody plants. willow, aspen, birch, maple, pin cherry, and mountain ash are important.",moose
1482,"sodium is also important to animal. aquatic plants, such as pondweed and water lily, have higher sodium content than woody vegetation. natural salt licks are rare in maine, so animal are often seen along roads using the salt runoff as an artificial salt lick",moose
1483,"the largest bull ever harvested in maine had a dressed weight of 1,330 pounds. the total length of a animal is about 9 feet and the front hoof width is about 5 inches for a prime bull. a cow has a brown face and dark body and a bull has a",moose
1484,"males have large, palmated antlers during the mating season that they shed and regrow each year. the antlers help show their dominance and protect their eyes when competing for a mate.",moose
1485,antlers on cows are extremely rare. the breeding season (rut) for animal begins in late september and lasts into early october. a bull's antler spread rarely exceeds 65 inches and a spread of 55 inches is considered large.,moose
1486,"each may, cows give birth to one to two calves. cows rarely have more than two calves and young cows rarely have twins. a cow's nutritional condition, or body weight, determines the number of calves born and when a cow first breeds. animal continue to breed into their teens",moose
